ProductID;Image;Image alt;Name;Tags;Base price;Final price;Description;Discount percent;Available only online;Virtual product;Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Categories
200;/var/www/html/img/products/productImage200.jpg;Site Reliability Engineering: Measuring and Managing Reliability;Site Reliability Engineering: Measuring and Managing Reliability;Software Engineering,Theoretical Computer Science,Software Architecture,Reliability Engineering,Python Programming,Software Testing,Site Reliability Engineering,Statistical Programming,Risk,Computer Programming;496;610.08;Service level indicators (SLIs) and service level objectives (SLOs) are fundamental tools for measuring and managing reliability. In this course, students learn approaches for devising appropriate SLIs and SLOs and managing reliability through the use of an error budget.;0;1;1;Długość kursu:47h:1|2;Other
201;/var/www/html/img/products/productImage201.jpg;Build Basic Generative Adversarial Networks (GANs);Build Basic Generative Adversarial Networks (GANs);Statistical Programming,Generative Model,Machine Learning Algorithms,Applied Machine Learning,PyTorch,Artificial Neural Networks,Deep Learning,Python Programming,Programming Principles,Computer Programming,Modeling,Machine Learning;184;226.32;In this course, you will:;0;1;1;Długość kursu:45h:1|2;Other,Deep Learning
202;/var/www/html/img/products/productImage202.jpg;Natural Language Processing in TensorFlow;Natural Language Processing in TensorFlow;Natural Language Processing,Language,Statistical Programming,Python Programming,Tensorflow,Generation,Recurrent Neural Network,Artificial Neural Networks,Computer Programming,Deep Learning,Natural Language,Applied Machine Learning,Natural Language Generation,Long Short-Term Memory,Machine Learning;413;507.99;If you are a software developer who wants to build scalable AI-powered algorithms, you need to understand how to use the tools to build them. This Specialization will teach you best practices for using TensorFlow, a popular open-source framework for machine learning.;0;1;1;Długość kursu:49h:1|2;Other,Deep Learning
203;/var/www/html/img/products/productImage203.jpg;Sequences, Time Series and Prediction;Sequences, Time Series and Prediction;Time Series Models,Statistical Programming,Series A Round,Time Series Analysis,Analysis,Modeling,Computer Programming,Probability & Statistics,Forecasting,Artificial Neural Networks,Deep Learning,General Statistics,Tensorflow,Python Programming,Time Series,Applied Machine Learning,Machine Learning;338;415.74;If you are a software developer who wants to build scalable AI-powered algorithms, you need to understand how to use the tools to build them. This Specialization will teach you best practices for using TensorFlow, a popular open-source framework for machine learning.;0;1;1;Długość kursu:10h:1|2;Other,Deep Learning
204;/var/www/html/img/products/productImage204.jpg;Natural Language Processing with Probabilistic Models;Natural Language Processing with Probabilistic Models;Natural Language Processing,Python Programming,Probability,Statistical Programming,Language,Computer Programming,Natural Language,Modeling,Machine Learning,N-Gram;425;522.75;In Course 2 of the Natural Language Processing Specialization, you will:;0;1;1;Długość kursu:30h:1|2;Other
205;/var/www/html/img/products/productImage205.jpg;Mathematics for Machine Learning: Linear Algebra;Mathematics for Machine Learning: Linear Algebra;Linear Algebra,Mathematics,Python Programming,Eigenvalues And Eigenvectors,Computer Programming,Sigma-Algebra,Linearity,Statistical Programming,Matrices,Algebra,Machine Learning;368;452.64;In this course on Linear Algebra we look at what linear algebra is and how it relates to vectors and matrices. Then we look through what vectors and matrices are and how to work with them, including the knotty problem of eigenvalues and eigenvectors, and how to use these to solve problems. Finally  we look at how to use these to do fun things with datasets - like how to rotate images of faces and how to extract eigenvectors to look at how the Pagerank algorithm works.;0;1;1;Długość kursu:17h:1|2;Other
206;/var/www/html/img/products/productImage206.jpg;Natural Language Processing with Sequence Models;Natural Language Processing with Sequence Models;Named-Entity Recognition,Natural Language Processing,Long Short-Term Memory,Language,Artificial Neural Networks,Natural Language,Statistical Programming,Memory,Term (Time),Python Programming,Computer Programming,Modeling,Machine Learning;454;558.42;In Course 3 of the Natural Language Processing Specialization, you will:;0;1;1;Długość kursu:28h:1|2;Other
207;/var/www/html/img/products/productImage207.jpg;Computational Neuroscience;Computational Neuroscience;Neuroscience,Statistical Programming,Data Analysis,Mathematics,Reinforcement Learning,Other Programming Languages,Data Analysis Software,Python Programming,Probability & Statistics,Neuron (Software),Artificial Neural Networks,Deep Learning,Machine Learning Algorithms,Computer Programming,Modeling,Machine Learning,Linear Algebra;394;484.62;This course provides an introduction to basic computational methods for understanding what nervous systems do and for determining how they function. We will explore the computational principles governing various aspects of vision, sensory-motor control, learning, and memory. Specific topics that will be covered include representation of information by spiking neurons, processing of information in neural networks, and algorithms for adaptation and learning. We will make use of Matlab/Octave/Python demonstrations and exercises to gain a deeper understanding of concepts and methods introduced in the course. The course is primarily aimed at third- or fourth-year undergraduates and beginning graduate students, as well as professionals and distance learners interested in learning how the brain processes information.;0;1;1;Długość kursu:27h:1|2;Other,Deep Learning
208;/var/www/html/img/products/productImage208.jpg;Custom Models, Layers, and Loss Functions with TensorFlow;Custom Models, Layers, and Loss Functions with TensorFlow;Deep Learning,Applied Machine Learning,Loss Function,Computer Programming,Python Programming,Euler'S Totient Function,Tensorflow,Statistical Programming,Modeling,Machine Learning;154;189.42000000000002;In this course, you will:;0;1;1;Długość kursu:3h:1|2;Other,Deep Learning
209;/var/www/html/img/products/productImage209.jpg;Mathematical Thinking in Computer Science;Mathematical Thinking in Computer Science;Data Visualization,Algorithms,Research and Design,Collaboration,Statistical Programming,Programming Principles,Computer Architecture,Mathematical Theory & Analysis,Computer Networking,Operating Systems,Logic,Systems Design,Network Architecture,Critical Thinking,Strategy and Operations,Mathematical Induction,Python Programming,Leadership and Management,Theoretical Computer Science,Mathematics,Permutations,Business Analysis,Computer Programming,Communication,Spatial Analysis,Mathematical Logic,Problem Solving;47;57.81;Mathematical thinking is crucial in all areas of computer science: algorithms, bioinformatics, computer graphics, data science, machine learning, etc. In this course, we will learn the most important tools used in discrete mathematics: induction, recursion, logic, invariants, examples, optimality. We will use these tools to answer typical programming questions like: How can we be certain a solution exists? Am I sure my program computes the optimal answer? Do each of these objects meet the given requirements?;10;1;1;Długość kursu:12h:1|2;Other,Algorithms
210;/var/www/html/img/products/productImage210.jpg;Advanced Computer Vision with TensorFlow;Advanced Computer Vision with TensorFlow;Computer Graphics,Statistical Programming,Object Detection,Python Programming,Computer Vision,Computer Programming,Deep Learning,Image Segmentation,Computer Graphic Techniques,Applied Machine Learning,Machine Learning;471;579.33;In this course, you will:;0;1;1;Długość kursu:37h:1|2;Other,Deep Learning
211;/var/www/html/img/products/productImage211.jpg;Algorithmic Toolbox;Algorithmic Toolbox;Critical Thinking,Algorithms,Algorithm Design,Python Programming,Sorting,Research and Design,Dynamic Programming,Computer Programming,Databases,Java Programming,Devops Tools,Strategy and Operations,Statistical Programming,Mobile Development,Greedy Algorithm,Other Programming Languages,SQL,DevOps,Theoretical Computer Science,Business Analysis,Data Management;169;207.87;|The course covers basic algorithmic techniques and ideas for computational problems arising frequently in practical applications: sorting and searching, divide and conquer, greedy algorithms, dynamic programming. We will learn a lot of theory: how to sort data and how it helps for searching;0;1;1;Długość kursu:19h:1|2;Other,Algorithms,DevOps,SQL
212;/var/www/html/img/products/productImage212.jpg;Custom and Distributed Training with TensorFlow;Custom and Distributed Training with TensorFlow;Distribution Strategies,Statistical Programming,Deep Learning,Distributed Computing Architecture,Computer Programming,Gradient,Machine Learning,Tensorflow,Mathematics,Python Programming,Computer Architecture,Dependent Type,Applied Machine Learning;368;452.64;In this course, you will:;0;1;1;Długość kursu:2h:1|2;Other,Deep Learning
213;/var/www/html/img/products/productImage213.jpg;Introduction to Deep Learning & Neural Networks with Keras;Introduction to Deep Learning & Neural Networks with Keras;Algorithms,Probability & Statistics,Deep Learning,Artificial Neural Networks,Convolutional Neural Network,Statistical Programming,Recurrent Neural Network,Python Programming,Theoretical Computer Science,Computer Programming,Mathematics,Keras,Machine Learning;239;293.97;Looking to start a career in Deep Learning? Look no further. This course will introduce you to the field of deep learning and help you answer many questions that people are asking nowadays, like what is deep learning, and how do deep learning models compare to artificial neural networks? You will learn about the different deep learning models and build your first deep learning model using the Keras library.;0;1;1;Długość kursu:2h:1|2;Other,Algorithms,Deep Learning
214;/var/www/html/img/products/productImage214.jpg;Introduction to Big Data with Spark and Hadoop;Introduction to Big Data with Spark and Hadoop;Apache,Big Data Analytics,Kubernetes,IBM Cloud,Distributed Computing Architecture,Big Data,Apache Hadoop,Database Application,Databases,Statistical Programming,Data Warehousing,Computer Programming,Extract, Transform, Load,Python Programming,Data Management,Cloud Computing,Computer Architecture,Database Administration;323;397.29;Bernard Marr defines Big Data as the digital trace that we are generating in this digital era. In this course, you will learn about the characteristics of Big Data and its application in Big Data Analytics. You will gain an understanding about the features, benefits, limitations, and applications of some of the Big Data processing tools. You’ll explore how Hadoop and Hive help leverage the benefits of Big Data while overcoming some of the challenges it poses. ;0;1;1;Długość kursu:22h:1|2;Other
215;/var/www/html/img/products/productImage215.jpg;Foundations of Sports Analytics: Data, Representation, and Models in Sports;Foundations of Sports Analytics: Data, Representation, and Models in Sports;Computer Graphic Techniques,Statistical Programming,Extract, Transform, Load,Python Programming,Sports Analytics,Graphic Design,Econometrics,Data Visualization,Computer Graphics,General Statistics,Computer Programming,Data Analysis,Business Analysis,Sports,Data Management,Probability & Statistics,Statistical Analysis;299;367.77;This course provides an introduction to using Python to analyze team performance in sports. Learners will discover a variety of techniques that can be used to represent sports data and how to extract narratives based on these analytical techniques. The main focus of the introduction will be on the use of regression analysis to analyze team and player performance data, using examples drawn from the National Football League (NFL), the National Basketball Association (NBA), the National Hockey League (NHL), the English Premier LEague (EPL, soccer) and the Indian Premier League (IPL, cricket). ;0;1;1;Długość kursu:47h:1|2;Other
216;/var/www/html/img/products/productImage216.jpg;ETL and Data Pipelines with Shell, Airflow and Kafka;ETL and Data Pipelines with Shell, Airflow and Kafka;Mathematics,Software Engineering,Extract, Transform, Load,User Experience,Mathematical Theory & Analysis,Distributed Computing Architecture,Human Computer Interaction,Network Architecture,Python Programming,Programming Principles,Computational Thinking,Theoretical Computer Science,Apache Kafka,Computer Programming,Data Management,Software Architecture,Computer Architecture,Geometry,Loading Screen;57;70.11;After taking this course, you will be able to describe two different approaches to converting raw data into analytics-ready data. One approach is the Extract, Transform, Load (ETL) process. The other contrasting approach is the Extract, Load, and Transform (ELT) process. ETL processes apply to data warehouses and data marts. ELT processes apply to data lakes, where the data is transformed on demand by the requesting/calling application.  ;10;1;1;Długość kursu:4h:1|2;Other
217;/var/www/html/img/products/productImage217.jpg;Data Science in Stratified Healthcare and Precision Medicine;Data Science in Stratified Healthcare and Precision Medicine;Computer Graphics,Clinical Data Management,Data Analysis,Machine Learning Algorithms,Language,Python Programming,Data Management,General Statistics,Statistical Programming,Image Analysis,Analysis,Medicine,Computer Programming,Natural Language,Precision Medicine,Big Data,Business Analysis,Probability & Statistics,Exploratory Data Analysis,Machine Learning;400;492.0;An increasing volume of data is becoming available in biomedicine and healthcare, from genomic data, to electronic patient records and data collected by wearable devices. Recent advances in data science are transforming the life sciences, leading to precision medicine and stratified healthcare. ;0;1;1;Długość kursu:25h:1|2;Other
218;/var/www/html/img/products/productImage218.jpg;IBM Data Analyst Capstone Project;IBM Data Analyst Capstone Project;Data Analysis,Databases,Computer Programming Tools,Business Analysis,SQL,Statistical Programming,Analysis,Python Programming,Exploratory Data Analysis,Extract, Transform, Load,Data Management,Probability & Statistics,Computer Programming;310;381.3;In this course you will apply various Data Analytics skills and techniques that you have learned as part of the previous courses in the IBM Data Analyst Professional Certificate. You will assume the role of an Associate Data Analyst who has recently joined the organization and be presented with a business challenge that requires data analysis to be performed on real-world datasets. ;0;1;1;Długość kursu:28h:1|2;Other,SQL
219;/var/www/html/img/products/productImage219.jpg;Mental Health and Resilience for Healthcare Workers;Mental Health and Resilience for Healthcare Workers;Business Psychology,Research and Design,Resilience,Audit,Databases,Programming Principles,Accounting,Statistical Programming,Human Computer Interaction,SQL,Strategy and Operations,Organizational Development,Computer Graphics,Python Programming,Business Process Management,Computer Programming,Entrepreneurship,Human Resources,Mental Health,Data Management,Leadership and Management,Problem Solving,Interactive Design;425;522.75;This course will help institutions and individuals better manage the mental health challenges of being a healthcare worker.  Healthcare providers such as the University Health Network (UHN) address the mental health needs of their staff through several initiatives intended to help build resilience and to provide respite from the demands of their work.  This was critical during the pandemic but, of course, healthcare workers encounter high levels of stress even without a pandemic. The primary purpose of this course was to document and explain lessons learned with the hopes of informing healthcare institutions and healthcare workers about effective strategies and why they work.  Dr. Heather Gordon will highlight strategies she has employed within the UHN during the pandemic, and Professor Steve Joordens will discuss the psychology underlying these interventions.;0;1;1;Długość kursu:30h:1|2;Other,SQL
220;/var/www/html/img/products/productImage220.jpg;Optimize ML Models and Deploy Human-in-the-Loop Pipelines;Optimize ML Models and Deploy Human-in-the-Loop Pipelines;Algorithms,Mathematics,Other Programming Languages,Monitor Mode,Ordered Pair,Probability & Statistics,Mathematical Theory & Analysis,Theoretical Computer Science,Network Architecture,Deep Learning,Computer Programming,Python Programming,SQL,Computer Networking,Computational Logic,Machine Learning,Computer Architecture;408;501.84000000000003;In the third course of the Practical Data Science Specialization, you will learn a series of performance-improvement and cost-reduction techniques to automatically tune model accuracy, compare prediction performance, and generate new training data with human intelligence.  After tuning your text classifier using Amazon SageMaker Hyper-parameter Tuning (HPT), you will deploy two model candidates into an A/B test to compare their real-time prediction performance and automatically scale the winning model using Amazon SageMaker Hosting. Lastly, you will set up a human-in-the-loop pipeline to fix misclassified predictions and generate new training data using Amazon Augmented AI and Amazon SageMaker Ground Truth.;0;1;1;Długość kursu:19h:1|2;Other,Algorithms,Deep Learning,SQL
221;/var/www/html/img/products/productImage221.jpg;Data Engineering and Machine Learning using Spark;Data Engineering and Machine Learning using Spark;Apache,Network Architecture,Mathematics,Python Programming,General Statistics,Probability & Statistics,Regression,Data Warehousing,Computer Networking,Extract, Transform, Load,Big Data,Streams,Computer Graphics,Statistical Programming,Apache Spark,Computer Programming,Distributed Computing Architecture,Statistical Classification,Programming Principles,Machine Learning,Computer Architecture,Data Management;114;140.22;Organizations need skilled, forward-thinking Big Data practitioners who can apply their business and technical skills to unstructured data such as tweets, posts, pictures, audio files, videos, sensor data, and satellite imagery and more to identify behaviors and preferences of prospects, clients, competitors, and others. ;0;1;1;Długość kursu:27h:1|2;Other
222;/var/www/html/img/products/productImage222.jpg;Обучение на размеченных данных;Обучение на размеченных данных;Data Structures,Machine Learning Algorithms,Probability & Statistics,Regression,Boosting (Machine Learning),Theoretical Computer Science,Artificial Neural Networks,Randomness,Statistical Programming,Linearity,Forest,Computer Programming,Python Programming,Machine Learning,Random Forest,Data Management;391;480.93;Обучение на размеченных данных или обучение с учителем – это наиболее распространенный класс задач машинного обучения. К нему относятся те задачи, где нужно научиться предсказывать некоторую величину для любого объекта, имея конечное число примеров. Это может быть предсказание уровня пробок на участке дороги, определение возраста пользователя по его действиям в интернете, предсказание цены, по которой будет куплена подержанная машина.;0;1;1;Długość kursu:4h:1|2;Other
223;/var/www/html/img/products/productImage223.jpg;Intermediate PostgreSQL;Intermediate PostgreSQL;Statistical Programming,Programming Principles,Mathematical Theory & Analysis,PostgreSQL,Regular Expression,Security Engineering,Theoretical Computer Science,Python Programming,Cryptography,Computer Programming,Computational Logic,Mathematics,Data Management;474;583.02;This course covers a wide range of SQL techniques, beyond basic CRUD (Create, Read, Update, and Delete) operations in PostgreSQL. You will learn the specifics of aggregation, transactions, reading and parsing CSV files and inserting data into a database. You’ll also take a look at how PostgreSQL handles and indexes text data.;0;1;1;Długość kursu:34h:1|2;Other
224;/var/www/html/img/products/productImage224.jpg;Introduction to TensorFlow;Introduction to TensorFlow;Business Psychology,Deep Learning,Entrepreneurship,Applied Machine Learning,Computer Programming,Artificial Neural Networks,Statistical Programming,Tensorflow,Python Programming,Machine Learning;298;366.54;This course is focused on using the flexibility and “ease  of use” of TensorFlow 2.x and Keras to build, train, and deploy machine learning models.  You will learn about the TensorFlow 2.x API hierarchy and will get to know the main components of TensorFlow through hands-on exercises.  We will introduce you to working with datasets and feature columns. You will learn how to design and build a TensorFlow 2.x input data pipeline.  You will get hands-on practice loading csv data, numPy arrays, text data, and images using tf.Data.Dataset. You will also get hands-on practice creating numeric, categorical, bucketized, and hashed feature columns.;0;1;1;Długość kursu:48h:1|2;Other,Deep Learning
225;/var/www/html/img/products/productImage225.jpg;End-to-End Machine Learning with TensorFlow on GCP;End-to-End Machine Learning with TensorFlow on GCP;Computer Programming,Theoretical Computer Science,Python Programming,Computational Thinking,Tensorflow,Statistical Programming,Google Cloud Platform,Deep Learning,Distributed Computing Architecture,Data Analysis,Applied Machine Learning,Hardware Design,Machine Learning,Computer Architecture,Cloud Computing;277;340.71;In the first course of this specialization, we will recap what was covered in the  Machine Learning with TensorFlow on Google Cloud Platform Specialization (https://www.coursera.org/specializations/machine-learning-tensorflow-gcp).;0;1;1;Długość kursu:2h:1|2;Other,Deep Learning
226;/var/www/html/img/products/productImage226.jpg;Kinematics: Describing the Motions of Spacecraft;Kinematics: Describing the Motions of Spacecraft;Algorithms,Web Development,Calculus,Research and Design,Linear Algebra,Leadership and Management,Problem Solving,Angular,Statistical Programming,Mathematics,Data Analysis,Programming Principles,Computer Programming,Entrepreneurship,Mathematical Theory & Analysis,Theoretical Computer Science,Python Programming,Estimation,Matrices,Algebra,Probability & Statistics,Geometry;121;148.83;The movement of bodies in space (like spacecraft, satellites, and space stations) must be predicted and controlled with precision in order to ensure safety and efficacy. Kinematics is a field that develops descriptions and predictions of the motion of these bodies in 3D space. This course in Kinematics covers four major topic areas: an introduction to particle kinematics, a deep dive into rigid body kinematics in two parts (starting with classic descriptions of motion using the directional cosine matrix and Euler angles, and concluding with a review of modern descriptors like quaternions and Classical and Modified Rodrigues parameters). The course ends with a look at static attitude determination, using modern algorithms to predict and execute relative orientations of bodies in space.;0;1;1;Długość kursu:22h:1|2;Other,Algorithms
227;/var/www/html/img/products/productImage227.jpg;Getting Started with Data Analytics on AWS;Getting Started with Data Analytics on AWS;Statistical Programming,Strategy and Operations,Product Management,Analysis,Entrepreneurship,Computer Programming,Python Programming,Design and Product,Product Strategy,Amazon Web Services,Cloud Computing;478;587.94;Learn how to go from raw data to meaningful insights using AWS with this one-week course. Throughout the course, you’ll learn about the fundamentals of Data Analytics from AWS experts.;0;1;1;Długość kursu:31h:1|2;Other
228;/var/www/html/img/products/productImage228.jpg;Generative Deep Learning with TensorFlow;Generative Deep Learning with TensorFlow;Python Programming,Computer Vision,Deep Learning,Statistical Programming,Artificial Neural Networks,Computer Programming,Applied Machine Learning,Machine Learning;69;84.87;In this course, you will: ;10;1;1;Długość kursu:11h:1|2;Other,Deep Learning
229;/var/www/html/img/products/productImage229.jpg;Building Deep Learning Models with TensorFlow;Building Deep Learning Models with TensorFlow;Natural Language Processing,Deep Learning,Recurrent Neural Network,Autoencoder,Tensorflow,Computer Vision,Statistical Programming,Artificial Neural Networks,Python Programming,Computer Programming,Machine Learning Algorithms,Applied Machine Learning,Machine Learning;16;19.68;The majority of data in the world is unlabeled and unstructured. Shallow neural networks cannot easily capture relevant structure in, for instance, images, sound, and textual data. Deep networks are capable of discovering hidden structures within this type of data. In this course you’ll use TensorFlow library to apply deep learning to different data types in order to solve real world problems.;10;1;1;Długość kursu:11h:1|2;Other,Deep Learning
230;/var/www/html/img/products/productImage230.jpg;Data Analytics Foundations for Accountancy I;Data Analytics Foundations for Accountancy I;Statistical Programming,Python Programming,Computer Programming,Estimation,Probability & Statistics;73;89.78999999999999;Welcome to Data Analytics Foundations for Accountancy I! You’re joining thousands of learners currently enrolled in the course. I'm excited to have you in the class and look forward to your contributions to the learning community.;10;1;1;Długość kursu:47h:1|2;Other
231;/var/www/html/img/products/productImage231.jpg;Algorithms for DNA Sequencing;Algorithms for DNA Sequencing;Algorithms,Computer Programming,Python Programming,Probability & Statistics,Theoretical Computer Science,Statistical Programming,Bioinformatics;296;364.08;We will learn computational methods -- algorithms and data structures -- for analyzing DNA sequencing data. We will learn a little about DNA, genomics, and how DNA sequencing is used.  We will use Python to implement key algorithms and data structures and to analyze real genomes and DNA sequencing datasets.;0;1;1;Długość kursu:20h:1|2;Other,Algorithms
232;/var/www/html/img/products/productImage232.jpg;Getting started with TensorFlow 2;Getting started with TensorFlow 2;Tensorflow,Computer Programming,Statistical Programming,Deep Learning,Python Programming,Applied Machine Learning,Keras,Machine Learning;284;349.32;Welcome to this course on Getting started with TensorFlow 2!;0;1;1;Długość kursu:37h:1|2;Other,Deep Learning
233;/var/www/html/img/products/productImage233.jpg;Nanotechnology and Nanosensors, Part1;Nanotechnology and Nanosensors, Part1;Nanoparticle,Python Programming,Statistical Programming,Data Visualization,Scientific Visualization,Nanotechnology,Computer Programming;244;300.12;Nanotechnology and nanosensors are broad, interdisciplinary areas that encompass (bio)chemistry, physics, biology, materials science, electrical engineering and more. The present course will provide a survey on some of the fundamental principles behind nanotechnology and nanomaterials and their vital role in novel sensing properties and applications. The course will discuss interesting interdisciplinary scientific and engineering knowledge at the nanoscale to understand fundamental physical differences at the nanosensors. By the end of the course, students will understand the fabrication, characterization, and manipulation of nanomaterials, nanosensors, and how they can be exploited for new applications. Also, students will apply their knowledge of nanotechnology and nanosensors to a topic of personal interest in this course.;0;1;1;Długość kursu:12h:1|2;Other
234;/var/www/html/img/products/productImage234.jpg;The R Programming Environment;The R Programming Environment;Data Manipulation,Python Programming,Computer Programming,Statistical Programming,Regular Expression;211;259.53;"This course provides a rigorous introduction to the R programming language, with a  particular focus on using R for software development in a data science setting. Whether you are part of a data science team or working individually within a community of developers, this course will give you the knowledge of R needed to make useful contributions in those settings. As the first course in the Specialization, the course provides the essential foundation of R needed for the following courses. We cover basic R concepts and language fundamentals, key concepts like tidy data and related ""tidyverse"" tools, processing and manipulation of complex and large datasets, handling textual data, and basic data science tasks. Upon completing this course, learners will have fluency at the R console and will be able to create tidy datasets from a wide range of possible data sources.";0;1;1;Długość kursu:21h:1|2;Other
235;/var/www/html/img/products/productImage235.jpg;Django Features and Libraries;Django Features and Libraries;Software Engineering,Database Model,Web Development,Django (Web Framework),Databases,Computer Programming,Modeling,Programming Principles,Other Web Frameworks,Web,Python Programming,Application Development;307;377.61;In this course, you will learn how to build Django-based web applications suitable for use by end users.  You will learn about cookies, sessions, and authentication processes in Django.  You will build navigation into your applications and explore ways to easily improve the look and feel of Django applications.  You will begin to develop a simple application to support a classified ads website that will walk you through many of the issues and techniques that you encounter in website development.  You will also learn how to move an application from development to production.;0;1;1;Długość kursu:30h:1|2;Other
236;/var/www/html/img/products/productImage236.jpg;Initiation à la programmation (en C++);Initiation à la programmation (en C++);Account Management,Algorithms,Data Structures,Sales,Computer Architecture,Computer Program,Deep Learning,Other Programming Languages,Statistical Programming,Distributed Computing Architecture,Theoretical Computer Science,Computer Programming,Python Programming,C Programming Language Family,Big Data,Data Management,Applied Machine Learning,Machine Learning;127;156.21;Ce cours initie aux bases de la programmation en utilisant le langage C++ : variables, boucles, fonctions, ...;0;1;1;Długość kursu:38h:1|2;Other,Algorithms,Deep Learning
237;/var/www/html/img/products/productImage237.jpg;More on Change and Sustainability;More on Change and Sustainability;Accounting,Data Visualization,Sustainability,Data Analysis,Strategy and Operations,Evaluation,Interactive Data Visualization,Entrepreneurship,Statistical Programming,Product Management,Design and Product,Computer Programming,Python Programming;492;605.16;This is Class 2 of the MOOC Specialization, Become a Sustainable Business Change Agent.;0;1;1;Długość kursu:16h:1|2;Other
238;/var/www/html/img/products/productImage238.jpg;Дискретная математика: подсчеты, графы, случайные блуждания;Дискретная математика: подсчеты, графы, случайные блуждания;Theoretical Computer Science,Applied Mathematics,Statistical Programming,Probability & Statistics,Algebra,Combinatorics,Python Programming,General Statistics,Computer Programming,Data Analysis,Mathematical Theory & Analysis,Graph Theory,Bayesian Statistics,Mathematics;444;546.12;Основная цель курса — дать введение в разделы дискретной математики, важные для анализа данных.;0;1;1;Długość kursu:15h:1|2;Other
239;/var/www/html/img/products/productImage239.jpg;Feature Engineering;Feature Engineering;Business Psychology,Dataflow,Deep Learning,Big Data,Data Analysis,Entrepreneurship,Theoretical Computer Science,Hardware Design,Beam Robotics,Feature Engineering,Apache Beam,Statistical Programming,Python Programming,Computational Thinking,Machine Learning,Applied Machine Learning,Computer Programming,Data Management,Computer Architecture;431;530.13;Want to know how you can improve the accuracy of your ML models? What about how to find which data columns make the most useful features? Welcome to Feature Engineering where we will discuss good vs bad features and how you can preprocess and transform them for optimal use in your models.;0;1;1;Długość kursu:31h:1|2;Other,Deep Learning
240;/var/www/html/img/products/productImage240.jpg;AI Capstone Project with Deep Learning;AI Capstone Project with Deep Learning;Machine Learning Algorithms,Computer Programming,Python Programming,Data Visualization,Data Analysis,Deep Learning,Statistical Programming,PyTorch,Keras,Machine Learning;59;72.57;In this capstone, learners will apply their deep learning knowledge and expertise to a real world challenge.  They will use a library of their choice to develop and test a deep learning model. They will load and pre-process data for a real problem, build the model and validate it. Learners  will then present a project report to demonstrate the validity of their model and their proficiency in the field of Deep Learning.;10;1;1;Długość kursu:9h:1|2;Other,Deep Learning
241;/var/www/html/img/products/productImage241.jpg;Bancos de dados e SQL para Ciência de Dados;Bancos de dados e SQL para Ciência de Dados;SQL,Python Programming,Statistical Programming,Databases,Relational Database,SQL Server,Computer Programming,Data Management;260;319.8;Grande parte dos dados do mundo reside em bancos de dados. SQL (ou Structured Query Language) é uma linguagem poderosa usada para se comunicar e extrair dados de bancos de dados. Um conhecimento prático de bancos de dados e SQL é essencial se você deseja se tornar um cientista de dados.;0;1;1;Długość kursu:32h:1|2;Other,SQL
242;/var/www/html/img/products/productImage242.jpg;Getting Started with Data Warehousing and BI Analytics;Getting Started with Data Warehousing and BI Analytics;Big Data Analytics,Extract, Transform, Load,Big Data,Data Warehousing,Computer Architecture,Data Management,Delphi Method,Computer Programming,Theoretical Computer Science,Distributed Computing Architecture,Python Programming;381;468.63;Data is one of an organization’s most valuable commodities. But how can organizations best use their data? And how does the organization determine which data is the most recent, accurate, and useful for business decision making at the highest level? ;0;1;1;Długość kursu:17h:1|2;Other
243;/var/www/html/img/products/productImage243.jpg;Combinatorics and Probability;Combinatorics and Probability;Randomness,Bayesian Statistics,Mathematics,Markov Model,Probability,Statistical Programming,Combinatorics,Entrepreneurship,Probability & Statistics,Leadership and Management,General Statistics,Research and Design,Mathematical Theory & Analysis,Probability Distribution,Theoretical Computer Science,Python Programming,Computer Programming,Random Variable,Computational Logic,Machine Learning,Problem Solving;123;151.29;Counting is one of the basic mathematically related tasks we encounter on a day to day basis. The main question here is the following. If we need to count something, can we do anything better than just counting all objects one by one? Do we need to create a list of all phone numbers to ensure that there are enough phone numbers for everyone? Is there a way to tell that our algorithm will run in a reasonable time before implementing and actually running it? All these questions are addressed by a mathematical field called Combinatorics.;0;1;1;Długość kursu:44h:1|2;Other
244;/var/www/html/img/products/productImage244.jpg;Deep Learning and Reinforcement Learning;Deep Learning and Reinforcement Learning;Reinforcement Learning,Deep Learning,Artificial Neural Networks,Statistical Programming,Python Programming,Computer Programming,Machine Learning,Computer Vision;28;34.44;This course introduces you to two of the most sought-after disciplines in Machine Learning: Deep Learning and Reinforcement Learning. Deep Learning is a subset of Machine Learning that has applications in both Supervised and Unsupervised Learning, and is frequently used to power most of the AI applications that we use on a daily basis. First you will learn about the theory behind Neural Networks, which are the basis of Deep Learning, as well as several modern architectures of Deep Learning. Once you have developed a few  Deep Learning models, the course will focus on Reinforcement Learning, a type of Machine Learning that has caught up more attention recently. Although currently Reinforcement Learning has only a few practical applications, it is a promising area of research in AI that might become relevant in the near future.;10;1;1;Długość kursu:4h:1|2;Other,Deep Learning
