ProductID;Image;Image alt;Name;Tags;Base price;Final price;Description;Discount percent;Available only online;Virtual product;Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Categories
242;/var/www/html/img/products/productImage241.jpg;Combinatorics and Probability;Combinatorics and Probability;Research and Design,Computational Logic,Probability Theory,Statistical Programming,Mathematical Theory & Analysis,Entrepreneurship,Bayesian Statistics,Leadership and Management,Markov Model,Theoretical Computer Science,Machine Learning,Combination,General Statistics,Problem Solving,Mathematics,Python Programming,Computer Programming,Probability,Permutations,Combinatorics,Randomness,Probability Distribution,Probability & Statistics;400;492.0;Counting is one of the basic mathematically related tasks we encounter on a day to day basis. The main question here is the following. If we need to count something, can we do anything better than just counting all objects one by one? Do we need to create a list of all phone numbers to ensure that there are enough phone numbers for everyone? Is there a way to tell that our algorithm will run in a reasonable time before implementing and actually running it? All these questions are addressed by a mathematical field called Combinatorics.;0;1;1;Długość kursu:44h:1|2;Other
243;/var/www/html/img/products/productImage242.jpg;Building AI Applications with Watson APIs;Building AI Applications with Watson APIs;Python Programming,IBM Cloud,Statistical Programming,Application Programming Interfaces,Cloud Computing,Cloud API,Computer Programming;52;63.96;A learner will be able to write an application that leverages multiple Watson AI services (Discovery, Speech to Text, Assistant, and Text to Speech). By the end of the course, they’ll learn best practices of combining Watson services, and how they can build interactive information retrieval systems with Discovery + Assistant.;10;1;1;Długość kursu:25h:1|2;Other
244;/var/www/html/img/products/productImage243.jpg;ML Pipelines on Google Cloud;ML Pipelines on Google Cloud;Computer Graphics,Computer Networking,Machine Learning,Statistical Programming,Deep Learning,Network Security,Security Engineering,Computer Programming,Python Programming,Software Engineering,Security Strategy,Extract, Transform, Load,Applied Machine Learning,Agile Software Development,Continuous Training,Composite Artifact Colors,Data Management;161;198.03;In this course, you will be learning from ML Engineers and Trainers who work with the state-of-the-art development of ML pipelines here at Google Cloud.  The first few modules will cover about TensorFlow Extended (or TFX), which is Google’s production machine learning platform based on TensorFlow for management of ML pipelines and metadata. You will learn about pipeline components and pipeline orchestration with TFX. You will also learn how you can automate your pipeline through continuous integration and continuous deployment, and how to manage ML metadata.;0;1;1;Długość kursu:26h:1|2;Deep Learning
245;/var/www/html/img/products/productImage244.jpg;Building Deep Learning Models with TensorFlow;Building Deep Learning Models with TensorFlow;Tensorflow,Statistical Programming,Computer Vision,Artificial Neural Networks,Deep Learning,Natural Language Processing,Python Programming,Machine Learning,Autoencoder,Recurrent Neural Network,Applied Machine Learning,Machine Learning Algorithms,Computer Programming;119;146.37;The majority of data in the world is unlabeled and unstructured. Shallow neural networks cannot easily capture relevant structure in, for instance, images, sound, and textual data. Deep networks are capable of discovering hidden structures within this type of data. In this course you’ll use TensorFlow library to apply deep learning to different data types in order to solve real world problems.;0;1;1;Długość kursu:22h:1|2;Deep Learning
246;/var/www/html/img/products/productImage245.jpg;Getting Started with Data Warehousing and BI Analytics;Getting Started with Data Warehousing and BI Analytics;Big Data Analytics,Data Management,Computational Thinking,Distributed Computing Architecture,Big Data,Extract, Transform, Load,Computer Programming,English Language,Python Programming,Data Warehousing,Information Engineering,Computer Architecture,Theoretical Computer Science;29;35.67;Data is one of an organization’s most valuable commodities. But how can organizations best use their data? And how does the organization determine which data is the most recent, accurate, and useful for business decision making at the highest level? ;10;1;1;Długość kursu:34h:1|2;Other
247;/var/www/html/img/products/productImage246.jpg;Number Theory and Cryptography;Number Theory and Cryptography;Cryptography,Statistical Programming,Theoretical Computer Science,Mathematical Theory & Analysis,Mathematics,Number Theory,Security Engineering,Algorithms,Numbers (Spreadsheet),Algebra,Microarchitecture,Combinatorics,Computer Architecture,Computer Programming,Python Programming;347;426.81;We all learn numbers from the childhood. Some of us like to count, others hate it, but any person uses numbers everyday to buy things, pay for services, estimated time and necessary resources. People have been wondering about numbers’ properties for thousands of years. And for thousands of years it was more or less just a game that was only interesting for pure mathematicians. Famous 20th century mathematician G.H. Hardy once said “The Theory of Numbers has always been regarded as one of the most obviously useless branches of Pure Mathematics”. Just 30 years after his death, an algorithm for encryption of secret messages was developed using achievements of number theory. It was called RSA after the names of its authors, and its implementation is probably the most frequently used computer program in the word nowadays. Without it, nobody would be able to make secure payments over the internet, or even log in securely to e-mail and other personal services. In this short course, we will make the whole journey from the foundation to RSA in 4 weeks. By the end, you will be able to apply the basics of the number theory to encrypt and decrypt messages, and to break the code if one applies RSA carelessly. You will even pass a cryptographic quest!;0;1;1;Długość kursu:8h:1|2;Algorithms
248;/var/www/html/img/products/productImage247.jpg;Discrete Math and Analyzing Social Graphs;Discrete Math and Analyzing Social Graphs;Machine Learning,Mathematical Theory & Analysis,Statistical Programming,Combinatorics,Mathematics,Graphs,Theoretical Computer Science,Graph Theory,Algebra,Computer Programming,General Statistics,Algorithms,Computational Logic,Probability,Python Programming,Applied Mathematics,Data Structures,Discrete Mathematics,Probability & Statistics;294;361.62;The main goal of this course is to introduce topics in Discrete Mathematics relevant to Data Analysis.;0;1;1;Długość kursu:9h:1|2;Algorithms
249;/var/www/html/img/products/productImage248.jpg;Browser-based Models with TensorFlow.js;Browser-based Models with TensorFlow.js;Tensorflow,Statistical Programming,Javascript,Machine Learning,Python Programming,Web Development,Deep Learning,Applied Machine Learning,Web Browsers,Computer Programming;360;442.8;Bringing a machine learning model into the real world involves a lot more than just modeling. This Specialization will teach you how to navigate various deployment scenarios and use data more effectively to train your model.;0;1;1;Długość kursu:20h:1|2;Deep Learning
250;/var/www/html/img/products/productImage249.jpg;AI Workflow: Business Priorities and Data Ingestion;AI Workflow: Business Priorities and Data Ingestion;Research and Design,Ingestion,Statistical Programming,Combinatorics,Entrepreneurship,Leadership and Management,Probability & Statistics,Strategy and Operations,General Statistics,Business Process Management,Computer Programming,Problem Solving,Mathematics,Python Programming,Sparse Matrices,Organizational Development,Matrices,Business Psychology;127;156.21;This is the first course of a six part specialization.  You are STRONGLY encouraged to complete these courses in order as they are not individual independent courses, but part of a workflow where each course builds on the previous ones.;0;1;1;Długość kursu:35h:1|2;Other
251;/var/www/html/img/products/productImage250.jpg;AI Capstone Project with Deep Learning;AI Capstone Project with Deep Learning;Keras,Data Analysis,Deep Learning,Data Visualization,Statistical Programming,Python Programming,Machine Learning,Machine Learning Algorithms,Computer Programming;82;100.86;In this capstone, learners will apply their deep learning knowledge and expertise to a real world challenge.  They will use a library of their choice to develop and test a deep learning model. They will load and pre-process data for a real problem, build the model and validate it. Learners  will then present a project report to demonstrate the validity of their model and their proficiency in the field of Deep Learning.;10;1;1;Długość kursu:47h:1|2;Deep Learning
252;/var/www/html/img/products/productImage251.jpg;Applied AI with DeepLearning;Applied AI with DeepLearning;Keras,Data Management,Statistical Programming,Computer Vision,Machine Learning Software,Artificial Neural Networks,Big Data,Deep Learning,Python Programming,Machine Learning,Computer Programming,Natural Language Processing,Applied Machine Learning;58;71.34;>>> By enrolling in this course you agree to the End User License Agreement as set out in the FAQ.  Once enrolled you can access the license in the Resources area <<<;10;1;1;Długość kursu:12h:1|2;Deep Learning
253;/var/www/html/img/products/productImage252.jpg;Fundamentals of Machine Learning for Supply Chain;Fundamentals of Machine Learning for Supply Chain;Supply Chain Analytics,Statistical Programming,Demand Forecasting,Data Analysis,Theoretical Computer Science,Python Programming,Supply Chain and Logistics,Supply Chain Systems,Machine Learning,Data Management,Herbaria,Forecasting,Computer Programming,Probability & Statistics;449;552.27;This course will teach you how to leverage the power of Python to understand complicated supply chain datasets. Even if you are not familiar with supply chain fundamentals, the rich data sets that we will use as a canvas will help orient you with several Pythonic tools and best practices for exploratory data analysis (EDA). As such, though all datasets are geared towards supply chain minded professionals, the lessons are easily generalizable to other use cases.;0;1;1;Długość kursu:13h:1|2;Other
254;/var/www/html/img/products/productImage253.jpg;Laboratório de Programação Orientada a Objetos - Parte 1;Laboratório de Programação Orientada a Objetos - Parte 1;System Programming,Software Framework,Operating Systems,Software Testing,Theoretical Computer Science,Machine Learning,Statistical Programming,Computer Programming Tools,Strategy and Operations,Programming Principles,Computational Thinking,Software Engineering,Python Programming,Java Programming,Software Architecture,Mobile Development,Software Design Pattern,Project Management,Computer Programming,Applied Machine Learning,Agile Software Development;28;34.44;Este curso apresenta os conceitos mais importantes em torno do paradigma de desenvolvimento mais comum da indústria de software hoje: a Programação Orientação a Objetos (POO).;10;1;1;Długość kursu:36h:1|2;Other
255;/var/www/html/img/products/productImage254.jpg;Wearable Technologies and Sports Analytics;Wearable Technologies and Sports Analytics;Sports,Exercise,Data Analysis,Probability & Statistics,Epidemiology,Sports Analytics,Python Programming;403;495.69;Sports analytics now include massive datasets from athletes and teams that quantify both training and competition efforts.  Wearable technology devices are being worn by athletes everyday and provide considerable opportunities for an in-depth look at the stress and recovery of athletes across entire seasons.  The capturing of these large datasets has led to new hypotheses and strategies regarding injury prevention as well as detailed feedback for athletes to try and optimize training and recovery.;0;1;1;Długość kursu:49h:1|2;Other
256;/var/www/html/img/products/productImage255.jpg;Big Data Integration and Processing;Big Data Integration and Processing;Statistical Programming,Computer Architecture,Apache,Distributed Computing Architecture,PostgreSQL,Big Data,Python Programming,Apache Spark,Data Architecture,Mongodb,Database Administration,Databases,Computer Programming,NoSQL,Data Management;312;383.76;At the end of the course, you will be able to:;0;1;1;Długość kursu:26h:1|2;Other
257;/var/www/html/img/products/productImage256.jpg;Perform data science with Azure Databricks;Perform data science with Azure Databricks;Computer Networking,Apache,Statistical Programming,Computer Architecture,Computer Security Models,Hardware Design,Machine Learning,Data Science,Cloud Computing,Mathematics,Systems Design,Theoretical Computer Science,Operating Systems,Programming Principles,Computational Thinking,Software Engineering,SQL,Distributed Computing Architecture,Extract, Transform, Load,User Experience,Software Engineering Tools,Network Model,Databases,Computer Programming Tools,Load Store Unit (Computing),Graphics Software,Data Management,Security Engineering,Microsoft Azure,Computer Graphics,Apache Zookeeper,Python Programming,R Programming,Human Computer Interaction,Computer Programming;348;428.04;In this course, you will learn how to harness the power of Apache Spark and powerful clusters running on the Azure Databricks platform to run data science workloads in the cloud.;0;1;1;Długość kursu:25h:1|2;SQL
258;/var/www/html/img/products/productImage257.jpg;Using JavaScript, JQuery, and JSON in Django;Using JavaScript, JQuery, and JSON in Django;Application Development,Other Web Frameworks,Web,Software Architecture,Programming Principles,Django (Web Framework),Json,Software Engineering,Computer Programming,Javascript,Python Programming,Jquery,Web Development,Computer Programming Tools;55;67.65;In this final course, we'll look at the JavaScript language and how it supports the Object-Oriented pattern, with a focus on the unique aspects of JavaScript's approach to OO. We'll provide an introduction to the jQuery library, which is widely used for in-browser manipulation of the Document Object Model (DOM) and event handling. You'll also learn about JavaScript Object Notation (JSON), which is commonly used as a syntax to exchange data between code running on the server (i.e., in Django) and code running in the browser (JavaScript/jQuery). You will continue to develop your classified ads application, adding features that make use of JavaScript, JQuery, and JSON.  This course assumes you have completed the first three courses in the specialization.;10;1;1;Długość kursu:28h:1|2;Javascript
259;/var/www/html/img/products/productImage258.jpg;Device-based Models with TensorFlow Lite;Device-based Models with TensorFlow Lite;Python Programming,Tensorflow,Statistical Programming,Mobile Development,Computer Programming,Deep Learning,Computer Architecture,Machine Learning,Theoretical Computer Science,Microarchitecture,Applied Machine Learning,Android Development;388;477.24;Bringing a machine learning model into the real world involves a lot more than just modeling. This Specialization will teach you how to navigate various deployment scenarios and use data more effectively to train your model.;0;1;1;Długość kursu:6h:1|2;Deep Learning
260;/var/www/html/img/products/productImage259.jpg;البرمجة للجميع - بدء استخدام بايثون;البرمجة للجميع - بدء استخدام بايثون;Statistical Programming,Python Programming,Computer Programming;279;343.17;"تهدف هذه الدورة إلى تعليم الجميع أساسيات برمجة أجهزة الكمبيوتر باستخدام بايثون. إننا نغطي أساسيات كيفية إنشاء برنامج من سلسلة من التعليمات البسيطة في بايثون. لا يوجد متطلبات مسبقة للدورة التدريبية وهي لا تستخدم سوى أبسط قواعد الرياضيات. يجب أن يتمكن أي شخص لديه خبرة معتدلة في الكمبيوتر من إتقان المواد في هذه الدورة. تغطي هذه الدورة الفصول من 1 إلى 5 بالكتاب المقرر ""بايثون للجميع"". بمجرد إكمال الطالب للدورة التدريبية، سيكون جاهزًا لأخذ دورات تدريبية في البرمجة أكثر تقدمًا. تغطي هذه الدورة التدريبية بايثون 3.";0;1;1;Długość kursu:14h:1|2;Other
261;/var/www/html/img/products/productImage260.jpg;Initiation à la programmation (en C++);Initiation à la programmation (en C++);Python Programming,C Programming Language Family,Statistical Programming,Account Management,Big Data,Machine Learning,Sales,Distributed Computing Architecture,Deep Learning,Algorithms,Computer Architecture,Theoretical Computer Science,Data Management,Computer Programming,Other Programming Languages,Applied Machine Learning,Data Structures,Computer Program;55;67.65;Ce cours initie aux bases de la programmation en utilisant le langage C++ : variables, boucles, fonctions, ...;10;1;1;Długość kursu:27h:1|2;Algorithms
262;/var/www/html/img/products/productImage261.jpg;C++程序设计;C++程序设计;Statistical Programming,Theoretical Computer Science,Artificial Neural Networks,Deep Learning,Algorithms,Machine Learning,Python Programming,Computer Programming,Other Programming Languages;146;179.57999999999998;北京大学《C++程序设计》这门课将向你讲授C++程序设计有关的概念和语法，使你能够使用C++语言，以面向对象的方法编写可维护性、可扩充性好的，较大规模的程序。我们建议你在开始本课程之前已经熟悉了C语言和基本程设编写。这门课则将带你掌握C++语言中类、对象、运算符重载、继承、多态等面向对象的程序设计方法，以及模板、标准模板库STL等泛型程序设计的机制，体会和领悟面向对象程序设计方法和泛型程序设计方法的优势。;0;1;1;Długość kursu:32h:1|2;Algorithms
263;/var/www/html/img/products/productImage262.jpg;Bases de datos y SQL para ciencia de datos;Bases de datos y SQL para ciencia de datos;Statistical Programming,SQL,Python Programming,Databases,Computer Programming,Data Management;382;469.86;Gran parte de los datos del mundo residen en bases de datos. SQL (o lenguaje de consulta estructurado) es un lenguaje poderoso que se utiliza para comunicarse y extraer datos de bases de datos. Un conocimiento práctico de bases de datos y SQL es imprescindible si desea convertirse en un científico de datos.;0;1;1;Długość kursu:50h:1|2;SQL
264;/var/www/html/img/products/productImage263.jpg;Moneyball and Beyond;Moneyball and Beyond;Sports,Sports Analytics,General Statistics,Econometrics,Data Analysis,Python Programming,Hit Rate,Pandas,Business Analysis,Jass,Burn Down Chart,Graphic Design,Probability & Statistics;105;129.15;The book Moneyball triggered a revolution in the analysis of performance statistics in professional sports, by showing that data analytics could be used to increase team winning percentage. This course shows how to program data using Python to test the claims that lie behind the Moneyball story, and to examine the evolution of Moneyball statistics since the book was published. The learner is led through the process of calculating baseball performance statistics from publicly available datasets. The course progresses from the analysis of on base percentage and slugging percentage to more advanced measures derived using the run expectancy matrix, such as wins above replacement (WAR). By the end of this course the learner will be able to use these statistics to conduct their own team and  player analyses.;0;1;1;Długość kursu:46h:1|2;Other
265;/var/www/html/img/products/productImage264.jpg;Data Engineering with MS Azure Synapse Apache Spark Pools;Data Engineering with MS Azure Synapse Apache Spark Pools;Big Data,Microsoft Azure,Python Programming,Human Resources,Data Management,Cloud Computing;84;103.32;In this course, you will learn how to perform data engineering with Azure Synapse Apache Spark Pools, which enable you to boost the performance of big-data analytic applications by in-memory cluster computing.;10;1;1;Długość kursu:5h:1|2;Other
266;/var/www/html/img/products/productImage265.jpg;Image Understanding with TensorFlow on GCP;Image Understanding with TensorFlow on GCP;Tensorflow,Statistical Programming,Deep Learning,Machine Learning,Computer Vision,Artificial Neural Networks,Applied Machine Learning,Computer Programming,Convolutional Neural Network,Python Programming;155;190.65;This is the third course of the Advanced Machine Learning on GCP specialization. In this course,;0;1;1;Długość kursu:41h:1|2;Deep Learning
267;/var/www/html/img/products/productImage266.jpg;تحليل البيانات باستخدام بايثون;تحليل البيانات باستخدام بايثون;Computer Graphics,2.5d,Data Management,Modeling,Mathematics,Projection Matrix,Algebra,Evaluation,Computer Programming,Python Programming,Feature Engineering,Probability & Statistics;483;594.09;تعرف على كيفية تحليل البيانات باستخدام بايثون. تنتقل بك هذه الدورة بدءًا من أساسيات بايثون إلى استكشاف العديد من أنواع البيانات المختلفة. سوف تتعرف على كيفية إعداد البيانات للتحليل وإجراء تحليل إحصائي بسيط وإنشاء مؤثرات عرض بيانات ذات مغزى والتنبؤ بالاتجاهات المستقبلية التي يتم استنتاجها من البيانات، وغير ذلك المزيد!;0;1;1;Długość kursu:41h:1|2;Other
268;/var/www/html/img/products/productImage267.jpg;Вводная в блокчейн;Вводная в блокчейн;Statistical Programming,Data Analysis,BlockChain,Computer Programming,Python Programming,Finance;315;387.45;Курс разработан Финансовым университетом при Правительстве Российской Федерации.;0;1;1;Długość kursu:27h:1|2;Other
269;/var/www/html/img/products/productImage268.jpg;Learn to Program: Crafting Quality Code;Learn to Program: Crafting Quality Code;Software Testing,Data Structures,Deep Learning,Theoretical Computer Science,Software Engineering,Programming Principles,Statistical Programming,Algorithms,Doctest,Unit Testing,Machine Learning,Data Management,Computer Programming,Python Programming;338;415.74;Not all programs are created equal.  In this course, we'll focus on writing quality code that runs correctly and efficiently.  We'll design, code and validate our programs and learn how to compare programs that are addressing the same task.;0;1;1;Długość kursu:43h:1|2;Algorithms
270;/var/www/html/img/products/productImage269.jpg;Relational Database Administration (DBA);Relational Database Administration (DBA);Databases,Python Programming,Database Administration,Computer Networking,Data Management,Big Data,Distributed Computing Architecture,Extract, Transform, Load,Software Engineering,Database Design,Computer Architecture,Database Theory,Human Resources,Database Application,Computer Programming,Software Testing;433;532.59;Ongoing and proactive management is critical to the security and performance of database management systems.;0;1;1;Długość kursu:32h:1|2;Other
271;/var/www/html/img/products/productImage270.jpg;Data Pipelines with TensorFlow Data Services;Data Pipelines with TensorFlow Data Services;Tensorflow,Machine Learning,Python Programming,Computer Programming,Extract;462;568.26;Bringing a machine learning model into the real world involves a lot more than just modeling. This Specialization will teach you how to navigate various deployment scenarios and use data more effectively to train your model.;0;1;1;Długość kursu:5h:1|2;Other
272;/var/www/html/img/products/productImage271.jpg;Machine Learning e Data Mining in R;Machine Learning e Data Mining in R;Statistical Programming,Data Analysis,Online Machine Learning,Machine Learning,Applied Machine Learning,Python Programming,Machine Learning Algorithms,Data Mining;139;170.97;Il corso Machine Learning e Data Mining in R è rivolto a chiunque voglia avere una pratica panoramica delle tecniche di apprendimento automatico, dalle più interpretabili - come l’analisi di regressione, delle componenti principali e dei gruppi - a quelle più flessibili come le reti neurali artificiali, sia shallow che deep - e le più ricorrenti problematiche di analisi e modellazione di dati e problemi reali - come collinearità, overfitting, regolarizzazione e knowledge transfer.;0;1;1;Długość kursu:32h:1|2;Other
273;/var/www/html/img/products/productImage272.jpg;Advanced Deployment Scenarios with TensorFlow;Advanced Deployment Scenarios with TensorFlow;Machine Learning,Deep Learning,Computer Programming,Tensorflow,Python Programming,Applied Machine Learning,Statistical Programming;483;594.09;Bringing a machine learning model into the real world involves a lot more than just modeling. This Specialization will teach you how to navigate various deployment scenarios and use data more effectively to train your model.;0;1;1;Długość kursu:2h:1|2;Deep Learning
274;/var/www/html/img/products/productImage273.jpg;Introduction to Text Mining with R;Introduction to Text Mining with R;Probability & Statistics,Scikit-Learn,Machine Learning,General Statistics,Data Visualization,Outside Sales,Delorme,Text Mining,Software Engineering,Data Analysis,Software Engineering Tools,Social Media,Python Programming,Feature Learning,Feature Engineering;66;81.18;This course gives you access to the text mining techniques that are used by top data scientists from all over the world. Since most information available online in the form of text, knowing when and how to use these techniques, algorithms and models will not only give you an edge over your competition in the job market, but also allow you to see the world around you from a completely new perspective.;10;1;1;Długość kursu:41h:1|2;Other
275;/var/www/html/img/products/productImage274.jpg;Data Management and Visualization;Data Management and Visualization;Analysis,Probability & Statistics,Data Analysis,Python Programming,Computer Programming,Data Management;90;110.7;Whether being used to customize advertising to millions of website visitors or streamline inventory ordering at a small restaurant, data is becoming more integral to success. Too often, we’re not sure how use data to find answers to the questions that will make us more successful in what we do. In this course, you will discover what data is and think about what questions you have that can be answered by the data – even if you’ve never thought about data before. Based on existing data, you will learn to develop a research question, describe the variables and their relationships, calculate basic statistics, and present your results clearly. By the end of the course, you will be able to use powerful data analysis tools – either SAS or Python – to manage and visualize your data, including how to deal with missing data, variable groups, and graphs. Throughout the course, you will share your progress with others to gain valuable feedback, while also learning how your peers use data to answer their own questions.;10;1;1;Długość kursu:49h:1|2;Other
276;/var/www/html/img/products/productImage275.jpg;Capstone Project: Predicting Safety Stock;Capstone Project: Predicting Safety Stock;System Programming,Supply Chain Analytics,Sales Systems,Demand Forecasting,Sales,Supply Chain Systems,Supply Chain and Logistics,Supply Chain,Inventory Management,Forecasting,Machine Learning,General Statistics,Feature Engineering,Machine Learning Algorithms,Strategy and Operations,Probability & Statistics,Python Programming;177;217.71;In this course, we'll make predictions on product usage and calculate optimal safety stock storage. We'll start with a time series of shoe sales across multiple stores on three different continents. To begin, we'll look for unique insights and other interesting things we can find in the data by performing groupings and comparing products within each store. Then, we'll use a seasonal autoregressive integrated moving average (SARIMA) model to make predictions on future sales. In addition to making predictions, we'll analyze the provided statistics (such as p-score) to judge the viability of using the SARIMA model to make predictions. Then, we'll tune the hyper-parameters of the model to garner better results and higher statistical significance. Finally, we'll make predictions on safety stock by looking to the data for monthly usage predictions and calculating safety stock from the formula involving lead times.;0;1;1;Długość kursu:34h:1|2;Other
277;/var/www/html/img/products/productImage276.jpg;Exploring NCAA Data with BigQuery;Exploring NCAA Data with BigQuery;Statistical Analysis,Machine Learning,Writing,Statistical Programming,SQL,Machine Learning Software,Web Development,Probability & Statistics,Computer Programming,Computer Architecture,Databases,Python Programming,Communication,Database Application,Distributed Computing Architecture,Row (Database),Data Visualization Software,Data Management,Varchar;282;346.86;BigQuery is Google's fully managed, NoOps, low-cost analytics database. With BigQuery you can query terabytes and terabytes of data without managing infrastructure or needing a database administrator. BigQuery uses SQL and takes advantage of the pay-as-you-go model. BigQuery allows you to focus on analyzing data to find meaningful insights.;0;1;1;Długość kursu:15h:1|2;SQL
278;/var/www/html/img/products/productImage277.jpg;Improve Your Java Code Using Amazon CodeGuru;Improve Your Java Code Using Amazon CodeGuru;Computer Graphics,Computer Networking,Statistical Programming,Theoretical Computer Science,Systems Design,Human Factors (Security),Network Security,NoSQL,Software Testing,SQL,DevOps,Design and Product,Security Engineering,Software Engineering,Network Model,Web Development,Cloud Computing,Graphics Software,Graphic Design,Python Programming,Computer Programming,Decompilers,Databases,Product Design,Operating Systems;403;495.69;Learn how to use Amazon CodeGuru Reviewer to automatically identify issues and vulnerabilities to improve your code quality with Improve your Python Code using Amazon CodeGuru. This course is designed for Python developers who are interested in learning how to use CodeGuru Reviewer to save time and improve their code review process.;0;1;1;Długość kursu:25h:1|2;DevOps
279;/var/www/html/img/products/productImage278.jpg;Обработка больших данных;Обработка больших данных;Statistical Programming,Apache Hadoop,Data Analysis,Apache,Python Programming,Data Mining,Data Management;284;349.32;Ключ к успешному развитию любой компании в современном мире — это умение делать быстрые и правильные решения, основываясь на данных. С каждым годом этих данных становится всё больше, при этом старые методы анализа перестают адекватно работать на таких объемах. ;0;1;1;Długość kursu:38h:1|2;Other
280;/var/www/html/img/products/productImage279.jpg;Statistics for Marketing;Statistics for Marketing;Marketing,Advertising,Data Analysis,Market Research,Basic Descriptive Statistics,Change Management,Machine Learning,Cluster Analysis,General Statistics,Marketing Research,Public Relations,Python Programming,Probability & Statistics,Communication,Machine Learning Algorithms;299;367.77;This course takes a deep dive into the statistical foundation upon which Marketing Analytics is built.  The first part of this course is all about getting a thorough understanding of a dataset and gaining insight into what the data actually means.  The second part of this course goes into sampling and how to ask specific questions about your data.  Finally, the third part is about answering those questions with analyses.  Many of the mistakes made by Marketing Analysts today are caused by not understanding the concepts behind the analytics they run, which causes them to run the wrong test or misinterpret the results.  This course is specifically designed to give you the background you need to understand what you are doing and why you are doing it on a practical level. ;0;1;1;Długość kursu:4h:1|2;Other
281;/var/www/html/img/products/productImage280.jpg;AI Workflow: Enterprise Model Deployment;AI Workflow: Enterprise Model Deployment;Cloud Computing,Statistical Programming,Probability & Statistics,Computer Programming,Strategy and Operations,Operations Management,Cloud API,Modeling,Cross Platform Development,Recommender Systems,Mobile Development,Python Programming;331;407.13;This is the fifth course in the IBM AI Enterprise Workflow Certification specialization.   You are STRONGLY encouraged to complete these courses in order as they are not individual independent courses, but part of a workflow where each course builds on the previous ones.;0;1;1;Długość kursu:34h:1|2;Other
282;/var/www/html/img/products/productImage281.jpg;Credential Access, discovery, lateral movement & collection;Credential Access, discovery, lateral movement & collection;Information Security,Credential,Statistical Programming,Credentialing,Computer Security Incident Management,Security Engineering,Python Programming,Computer Programming;14;17.22;This course covers credential Access, discovery, lateral movement & collection.;10;1;1;Długość kursu:27h:1|2;Other
283;/var/www/html/img/products/productImage282.jpg;Interfacing with the Raspberry Pi;Interfacing with the Raspberry Pi;Computer Networking,Human Computer Interaction,Computer Graphics,Statistical Programming,Interactive Design,Network Architecture,Network Security,Security Engineering,Computer Programming,Raspberry Pi,Cloud API,Computer Architecture,Cloud Computing,Operating Systems,Python Programming;216;265.68;"The Raspberry Pi uses a variety of input/output devices based on protocols such as HDMI, USB, and Ethernet to communicate with the outside world. In this class you will learn how to use these protocols with other external devices (sensors, motors, GPS, orientation, LCD screens etc.) to get your IoT device to interact with the real world. Most physical devices use analog signals;  however computer hardware is digital so in this class you will learn how these signals are converted back-and-forth and how this must be considered as you program your device. The basic design of a sensor-actuator system will also be covered. You will also learn how to build more sophisticated hardware systems using Raspberry Pi expansion boards to create fun and exciting IoT devices. Please note that this course does not include discussion forums.";0;1;1;Długość kursu:36h:1|2;Other
284;/var/www/html/img/products/productImage283.jpg;Data Engineering Capstone Project;Data Engineering Capstone Project;Statistical Programming,Big Data,Distributed Computing Architecture,Computer Programming,Python Programming,Data Management,Computer Architecture,Information Engineering;95;116.85;In this course you will apply a variety of data engineering skills and techniques you have learned as part of the previous courses in the IBM Data Engineering Professional Certificate. You will assume the role of a Junior Data Engineer who has recently joined the organization and be presented with a real-world use case that requires a data engineering solution.;10;1;1;Długość kursu:20h:1|2;Other
285;/var/www/html/img/products/productImage284.jpg;Web and Mobile Testing with Selenium;Web and Mobile Testing with Selenium;System Programming,Computer Graphics,Software Testing,Qa & Ux Manager,Robustness Testing,Web Development,Software Engineering Tools,Network Architecture,Computational Thinking,Programming Principles,Python Programming,Software Engineering,Computer Programming,Full-Stack Web Development,Constant (Computer Programming),Computer Graphic Techniques,Other Programming Languages,Computer Programming Tools,Operating Systems;17;20.91;Modern applications that we build invariably have touch-points with its users through web-based and mobile platforms.  Users interact with the software through these interfaces and the experiences those interfaces provide have a strong influence on the perceived quality of the software.  ;10;1;1;Długość kursu:6h:1|2;Other
286;/var/www/html/img/products/productImage285.jpg;Marketing Channel Governance;Marketing Channel Governance;E-Commerce,Leadership and Management,FinTech,Market Research,Attention Marketing,Strategy,Management Consulting,Python Programming,Sales,Social Media,Marketing,Collaboration,Loyalty Marketing,Computer Programming,Strategy and Operations,Communication;366;450.18;This course is ideal for individuals who currently work in or are targeting opportunities in consulting and strategy, industrial sales and buying, marketing management, entrepreneurship and business development.  ;0;1;1;Długość kursu:16h:1|2;Other
287;/var/www/html/img/products/productImage286.jpg;Java Basics: Selection and Iteration;Java Basics: Selection and Iteration;Computer Architecture,Mathematical Theory & Analysis,Combinatorics,Theoretical Computer Science,Mathematics,Programming Principles,Microarchitecture,Algebra,While Loop,Computer Programming,Iteration,Python Programming;88;108.24000000000001;Code and run your first Java program in minutes without installing anything!;10;1;1;Długość kursu:34h:1|2;Other
